Time_s_,Eng_Spd_CAN_rpm_,Eng_Torq_CAN_Nm_,Eng_FuelFlow_Direct_cc_s_,Eng_FuelTemp_Direct_C_,Eng_Clnt_Temp_CAN_C_,Eng_Oil_Dipstick_Temp_C_,Batt_Volt_CAN_V_,Batt_Current_CAN_A_,Brake_Press_CAN_kPa_,Pedal_Accel_Pos_CAN___,Vehicle_Speed_CAN_mph_,Trans_Gear_Act_CAN__
862.3,1241.75,81.543,1.073,24.8,83,88.849,110.625,-3.9,5400,15.748,47.181,6
862.4,1260.5,83.512,1.073,24.8,83,88.823,110.625,-3.75,5400,16.142,47.181,6
862.5,1292.5,83.512,1.073,24.8,83,88.807,110.625,-3.6,5400,16.142,47.181,6
862.6,1309.25,84.005,1.073,24.8,83,88.83,110.75,-3.75,5400,16.142,47.181,6
862.7,1304,84.005,1.073,24.8,83,88.819,110.625,-3.9,5400,16.142,47.181,6
862.8,1302.25,84.005,1.073,24.8,83,88.818,110.625,-3.9,5400,16.142,47.181,6
862.9,1298.75,73.17,1.073,24.8,83,88.839,110.625,-3.6,5400,14.567,47.181,6
863,1288.25,66.767,1.089,24.8,83,88.831,110.625,-3.9,5400,14.173,47.181,6
863.1,1274.25,65.29,1.089,24.8,83,88.846,110.625,-3.9,5400,14.173,47.181,6
863.2,1233.25,65.29,1.089,24.8,83,88.839,110.625,-3.75,5400,14.173,47.181,6
863.3,1248.75,62.827,1.089,24.8,83,88.846,110.75,-3.75,5400,13.779,47.181,6
863.4,1259,56.425,1.089,24.8,83,88.832,110.625,-3.6,5400,12.992,47.181,6
863.5,1263,51.007,1.089,24.8,83,88.851,110.625,-3.9,5400,12.598,47.181,6
863.6,1244.25,50.515,1.089,24.8,83,88.831,110.625,-3.9,5400,12.598,47.181,6
863.7,1230.25,49.53,1.089,24.8,83,88.831,110.625,-3.75,5400,12.598,47.181,6
863.8,1223.5,48.052,1.089,24.8,83,88.851,110.625,-3.75,5400,12.205,47.181,6
863.9,1221.25,47.067,1.017,24.8,83,88.821,110.625,-3.75,5400,12.205,47.181,6
864,1224.5,45.59,1.017,24.8,83,88.837,110.625,-3.75,5400,12.205,47.181,6
864.1,1241,45.59,1.017,24.8,83,88.845,110.625,-3.75,5400,12.205,47.181,6
864.2,1265,45.59,1.017,24.8,83,88.841,110.625,-3.75,5400,12.205,47.181,6
864.3,1289,45.59,1.017,24.8,83,88.839,110.625,-3.9,5400,12.205,47.181,6
864.4,1296.75,45.59,1.017,24.8,83,88.841,110.625,-3.9,5400,12.205,47.181,6
864.5,1291.75,45.59,1.017,24.8,83,88.841,110.625,-3.75,5400,12.205,47.181,6
864.6,1290.75,45.59,1.017,24.8,83,88.846,110.625,-3.6,5400,12.205,47.181,6
864.7,1299.75,45.59,1.017,24.8,83,88.846,110.625,-3.9,5400,12.205,47.181,6
864.8,1304.5,45.59,1.017,24.8,83,88.861,110.625,-3.75,5400,12.205,47.181,6
864.9,1304,45.59,0.66,24.8,83,88.84,110.625,-3.75,5400,12.205,47.181,6
865,1303,45.59,0.66,24.8,83,88.83,110.625,-3.9,5400,12.205,47.181,6
865.1,1304.75,45.097,0.66,24.8,83,88.841,110.625,-3.75,5400,12.205,47.181,6
865.2,1304.25,45.097,0.66,24.8,83,88.846,110.625,-3.6,5400,12.205,47.181,6
865.3,1307.25,45.097,0.66,24.8,83,88.841,110.625,-3.75,5400,12.205,47.181,6
865.4,1306,45.097,0.66,24.8,83,88.846,110.625,-3.75,5400,12.205,47.181,6
865.5,1307,45.097,0.66,24.8,83,88.858,110.625,-3.9,5400,12.205,47.181,6
865.6,1307.75,45.097,0.66,24.8,83,88.857,110.625,-3.9,5400,11.811,47.181,6
865.7,1302,40.665,0.66,24.8,83,88.87,110.625,-3.75,5400,10.63,47.181,6
865.8,1296.25,37.71,0.66,24.8,83,88.857,110.625,-3.9,5400,10.236,47.181,6
865.9,1288.5,37.217,0.731,24.8,83,88.864,110.625,-3.9,5400,10.236,47.181,6
866,1282,37.217,0.731,24.8,83,88.857,110.625,-3.75,5400,10.236,47.181,6
866.1,1280.25,37.217,0.731,24.8,83,88.876,110.625,-3.75,5400,10.236,47.181,6
866.2,1279.75,36.725,0.731,24.8,83,88.873,110.625,-3.9,5400,10.236,47.181,6
866.3,1272.5,36.725,0.731,24.8,83,88.857,110.625,-3.75,5400,10.236,47.181,6
866.4,1268.25,35.74,0.731,24.8,83,88.864,110.625,-3.75,5400,9.842,47.181,6
866.5,1268,34.755,0.731,24.8,83,88.879,110.625,-3.9,5400,9.449,47.181,6
866.6,1264,33.277,0.731,24.8,83,88.88,110.625,-3.9,5400,9.055,47.181,6
866.7,1257.5,30.322,0.731,24.8,83,88.879,110.625,-3.75,5400,8.268,47.181,6
866.8,1258,27.86,0.731,24.8,83,88.88,110.5,-3.9,5400,7.48,47.181,6
866.9,1257.75,27.86,0.706,24.8,83,88.882,110.625,-3.9,5400,7.48,47.181,6
867,1247.75,27.86,0.706,24.8,83,88.889,110.625,-3.75,5400,7.48,47.181,6
867.1,1227.25,27.86,0.706,24.8,83,88.876,110.5,-4.05,5400,7.48,47.181,6
867.2,1218,27.86,0.706,24.8,83,88.895,110.625,-3.9,5400,7.48,47.181,6
867.3,1210,28.352,0.706,24.8,83,88.879,110.625,-3.9,5400,7.48,47.181,6
867.4,1207.25,28.352,0.706,24.8,83,88.882,110.625,-3.9,5400,7.874,47.181,6
867.5,1207.5,28.352,0.706,24.8,83,88.893,110.625,-3.9,5400,7.874,47.181,6
867.6,1206.25,28.352,0.706,24.8,83,88.885,110.625,-3.75,5400,7.874,47.181,6
867.7,1205.25,28.352,0.706,24.8,83,88.89,110.625,-3.6,5400,7.48,47.181,6
867.8,1204.25,28.352,0.522,24.8,83,88.895,110.625,-3.75,5400,6.299,47.181,6
867.9,1204.75,27.86,0.522,24.8,83,88.904,110.625,-3.75,5400,5.512,47.181,6
868,1207.75,27.86,0.522,24.8,83,88.881,110.625,-3.75,5400,5.512,46.56,6
868.1,1209.75,27.86,0.522,24.8,83,88.89,110.625,-3.75,5400,5.512,46.56,6
868.2,1215,27.86,0.522,24.8,83,88.91,110.5,-3.75,5400,5.118,46.56,6
868.3,1213.5,27.86,0.522,24.8,83,88.898,110.625,-3.75,5400,5.118,46.56,6
868.4,1217.75,27.367,0.522,24.8,83,88.908,110.5,-3.75,5400,4.331,46.56,6
868.5,1226.75,27.367,0.522,24.8,83,88.933,110.5,-3.75,5400,4.331,46.56,6
868.6,1229,27.367,0.522,24.8,83,88.908,110.5,-3.9,5400,4.331,46.56,6
868.7,1230.5,27.367,0.522,24.8,83,88.92,110.625,-3.75,5400,4.331,46.56,6
868.8,1228.5,27.367,0.522,24.8,83,88.921,110.625,-3.75,5400,4.331,46.56,6
868.9,1232.5,27.367,0.394,24.8,83,88.922,110.5,-3.9,5400,4.331,46.56,6
869,1242,27.367,0.394,24.8,83,88.918,110.5,-4.2,5400,4.331,46.56,6
869.1,1242,27.367,0.394,24.8,83,88.92,110.5,-3.9,5400,4.331,46.56,6
869.2,1242,27.367,0.394,24.8,83,88.931,110.5,-3.9,5400,4.331,46.56,6
869.3,1242.25,27.367,0.394,24.8,83,88.912,110.5,-3.9,5400,5.118,46.56,6
869.4,1240,27.368,0.394,24.8,83,88.918,110.5,-3.75,5400,5.906,46.56,6
869.5,1241.75,27.86,0.394,24.8,83,88.921,110.625,-3.75,5400,6.693,46.56,6
869.6,1240.75,27.86,0.394,24.8,83,88.936,110.5,-3.75,5400,6.693,46.56,6
869.7,1240.75,27.86,0.394,24.8,83,88.941,110.5,-3.9,5400,7.087,46.56,6
869.8,1239.25,27.86,0.502,24.8,83,88.957,110.5,-3.9,5400,7.48,46.56,6
869.9,1234.25,27.86,0.502,24.8,83,88.937,110.5,-3.9,5400,7.874,46.56,6
870,1234,28.352,0.502,24.8,83,88.941,110.5,-3.75,5400,7.874,46.56,6
870.1,1229.75,29.83,0.502,24.8,83,88.943,110.5,-3.9,5400,8.268,46.56,6
870.2,1234.5,32.785,0.502,24.8,83,88.955,110.625,-3.75,5400,9.449,46.56,6
870.3,1239.75,37.71,0.502,24.8,83,88.951,110.5,-3.9,5400,10.63,46.56,6
870.4,1247.25,40.173,0.502,24.8,83,88.959,110.5,-3.75,5400,11.024,46.56,6
870.5,1257,43.62,0.502,24.8,83,88.958,110.5,-3.9,5400,12.205,46.56,6
870.6,1287.75,45.59,0.502,24.8,83,88.959,110,-12,5400,12.205,46.56,6
870.7,1293,46.575,0.502,24.8,83,88.964,110.125,-9.6,5400,12.205,46.56,6
870.8,1284.5,49.038,0.734,24.8,83,88.96,110.25,-7.95,5400,12.598,46.56,6
870.9,1285.5,55.933,0.734,24.8,83,88.96,110.5,-4.5,5400,13.78,46.56,6
871,1292.75,59.872,0.734,24.8,83,88.978,110.5,-4.2,5400,14.173,46.56,6
871.1,1314,64.305,0.734,24.8,83,88.972,110.5,-4.2,5400,14.567,46.56,6
871.2,1319.25,65.29,0.734,24.8,83,88.984,110.5,-4.35,5400,14.567,46.56,6
871.3,1297,67.26,0.734,24.8,83,88.971,110.5,-4.05,5400,14.961,46.56,6
871.4,1255,72.678,0.734,24.8,83,88.969,110.5,-4.05,5400,15.354,46.56,6
871.5,1226.75,75.14,0.734,24.8,83,88.975,110.5,-4.2,5400,15.748,46.56,6
871.6,1202.75,78.587,0.734,24.8,83,88.977,110.5,-4.2,5400,15.748,46.56,6
871.7,1189.75,83.512,1.21,24.8,83,88.991,110.5,-4.2,5400,16.142,46.56,6
871.8,1190.5,84.99,1.21,24.8,83,88.994,110.5,-4.05,5400,16.142,46.56,6
871.9,1199.75,84.99,1.21,24.8,83,88.986,110.5,-4.2,5400,16.142,46.56,6
872,1201.25,84.99,1.21,24.8,83,88.997,110.5,-4.2,5400,16.142,46.56,6
872.1,1200.75,85.482,1.21,24.8,83,89.006,110.5,-4.35,5400,16.142,46.56,6
872.2,1203.75,85.482,1.21,24.8,83,89.014,110.5,-4.2,5400,16.142,46.56,6
872.3,1226.25,88.438,1.21,24.8,83,89.017,110.5,-4.05,5400,16.535,46.56,6
872.4,1261.25,88.93,1.21,24.8,83,89.016,110.5,-4.2,5400,16.535,46.56,6
872.5,1281.5,88.437,1.21,24.8,83,89.036,110.5,-4.2,5400,16.535,46.56,6
872.6,1290.75,88.437,1.21,24.8,83,89.014,110.5,-4.05,5400,16.535,46.56,6
872.7,1282.75,88.437,1.21,24.8,83,88.999,110.5,-4.05,5400,16.535,46.56,6
872.8,1275,88.437,1.227,24.8,83,89.03,110.5,-4.2,5400,16.535,46.56,6
872.9,1270.5,88.437,1.227,24.8,83,89.03,110.5,-4.05,5400,16.535,47.181,6
873,1282.75,88.437,1.227,24.8,83,89,110.5,-4.05,5400,16.535,47.181,6
873.1,1291,88.437,1.227,24.8,83,89.023,110.5,-4.05,5400,16.535,47.181,6
873.2,1285,88.437,1.227,24.8,83,89.03,110.5,-4.35,5400,16.535,47.181,6
873.3,1277.25,88.93,1.227,24.8,83,89.026,110.5,-3.9,5400,16.535,47.181,6
873.4,1277,89.423,1.227,24.8,83,89.037,110.5,-4.2,5400,16.535,47.181,6
873.5,1280.5,89.915,1.227,24.8,83,89.037,110.5,-4.35,5400,16.535,47.181,6
873.6,1283.25,92.377,1.227,24.8,83,89.033,110.5,-4.2,5400,16.929,47.181,6
873.7,1287.25,92.87,1.227,24.8,83,89.019,110.5,-3.9,5400,16.929,47.181,6
873.8,1287.75,92.87,1.293,24.8,83,89.025,110.5,-4.2,5400,16.929,47.181,6
873.9,1284.5,92.87,1.293,24.8,83,89.039,110.5,-4.2,5400,16.929,47.181,6
874,1296.25,93.855,1.293,24.8,83,89.036,110.5,-4.2,5400,17.323,47.181,6
874.1,1298,94.84,1.293,24.8,83,89.035,110.5,-3.9,5400,17.323,47.181,6
874.2,1304.5,95.332,1.293,24.8,83,89.031,110.5,-4.35,5400,17.323,47.181,6
874.3,1300.25,95.332,1.293,24.8,83,89.036,110.5,-4.2,5400,17.323,47.181,6
874.4,1295.5,95.332,1.293,24.8,83,89.048,110.5,-4.05,5400,17.323,47.181,6
874.5,1301.5,95.332,1.293,24.8,83,89.04,110.5,-4.2,5400,17.323,47.181,6
874.6,1301.75,95.332,1.293,24.8,83,89.072,110.5,-4.2,5400,17.323,47.181,6
874.7,1304.75,95.332,1.293,24.8,83,89.017,110.5,-3.9,5400,17.323,47.181,6
874.8,1306.5,95.332,1.309,24.8,83,89.051,110.5,-4.35,5400,17.323,47.181,6
874.9,1304,95.332,1.309,24.8,83,89.039,110.5,-4.05,5400,17.323,47.181,6
875,1302,95.332,1.309,24.8,83,89.039,110.5,-4.05,5400,17.323,47.181,6
875.1,1308.75,94.84,1.309,24.8,83,89.043,110.5,-4.35,5400,17.323,47.802,6
875.2,1298.25,94.84,1.309,24.8,83,89.038,110.5,-4.2,5400,17.323,47.802,6
875.3,1288,94.84,1.309,24.8,83,89.04,110.5,-4.05,5400,17.323,47.802,6
875.4,1285,94.84,1.309,24.8,83,89.029,110.5,-4.05,5400,17.323,47.802,6
875.5,1287.75,90.9,1.309,24.8,83,89.039,110.5,-4.2,5400,16.929,47.802,6
875.6,1284,87.945,1.309,24.8,83,89.04,110.5,-4.05,5400,16.535,47.802,6
875.7,1274.5,86.467,1.309,24.8,83,89.025,110.5,-4.2,5400,16.535,47.802,6
875.8,1266,85.482,1.321,24.8,83,89.033,110.5,-4.35,5400,16.142,47.802,6
875.9,1251.75,80.065,1.321,24.8,83,89.033,110.5,-4.05,5400,15.748,47.802,6
876,1241.25,74.647,1.321,24.8,83,89.039,110.5,-4.2,5400,14.961,47.802,6
876.1,1223.5,73.662,1.321,24.8,83,89.034,110.5,-4.05,5400,14.961,47.802,6
876.2,1226.25,73.17,1.321,24.8,83,89.018,110.5,-4.35,5400,14.961,47.802,6
876.3,1229.5,72.677,1.321,24.8,83,89.037,110.5,-4.35,5400,14.961,47.802,6
876.4,1230,72.185,1.321,24.8,83,89.027,110.5,-4.35,5400,14.961,47.802,6
876.5,1230.75,72.185,1.321,24.8,83,89.04,110.375,-4.05,5400,14.961,47.802,6
876.6,1230.75,72.185,1.321,24.8,83,89.039,110.375,-4.35,5400,14.961,47.802,6
876.7,1228.25,72.185,1.134,24.8,83,89.04,110.5,-4.2,5400,14.961,47.802,6
876.8,1226.75,72.185,1.134,24.8,83,89.031,110.5,-4.05,5400,14.961,47.802,6
876.9,1226.5,72.185,1.134,24.8,83,89.018,110.5,-4.05,5400,14.961,47.802,6
877,1227.25,72.185,1.134,24.8,83,89.031,110.5,-4.05,5400,14.961,47.802,6
877.1,1227.25,72.185,1.134,24.8,83,89.025,110.5,-3.9,5400,14.961,47.802,6
877.2,1228.75,72.185,1.134,24.8,83,89.03,110.5,-4.05,5400,14.961,47.802,6
877.3,1228,72.185,1.134,24.8,83,89.019,110.375,-4.05,5400,14.961,47.802,6
877.4,1228,72.185,1.134,24.8,83,89.023,110.375,-4.35,5400,14.961,47.802,6
877.5,1228.75,75.632,1.134,24.8,83,89.035,110.375,-4.2,5400,15.354,47.802,6
877.6,1234,77.11,1.134,24.8,83,89.034,110.375,-4.5,5400,15.354,47.802,6
877.7,1234,78.587,1.009,24.8,83,89.028,110.375,-4.05,5400,15.354,47.802,6
877.8,1238,78.587,1.009,24.8,83,89.027,110.375,-4.2,5400,15.748,47.802,6
877.9,1249.75,78.587,1.009,24.8,83,89.018,110.5,-4.2,5400,15.748,47.802,6
878,1274.5,78.587,1.009,24.8,83,89.031,110.375,-4.2,5400,15.748,47.802,6
878.1,1285.25,79.08,1.009,24.8,83,89.024,110.375,-4.35,5400,15.748,47.802,6
878.2,1294.5,79.08,1.009,24.8,83,89.027,110.375,-4.35,5400,15.748,48.422,6
878.3,1300.25,81.543,1.009,24.8,83,89.042,110.5,-4.2,5400,15.748,48.422,6
878.4,1308,82.528,1.009,24.8,83,89.018,110.5,-4.05,5400,16.142,48.422,6
878.5,1316.75,84.99,1.009,24.8,83,89.034,110.375,-4.35,5400,16.142,48.422,6
878.6,1323.25,86.467,1.009,24.8,83,89.021,110.375,-4.05,5400,16.535,48.422,6
878.7,1334,88.93,1.037,24.8,83,89.012,110.375,-4.2,5400,16.929,48.422,6
878.8,1340.25,89.422,1.037,24.8,83,89.019,110.375,-4.05,5400,16.929,48.422,6
878.9,1350.25,89.423,1.037,24.8,83,88.999,110.5,-4.2,5400,16.929,48.422,6
879,1354.5,90.9,1.037,24.8,83,89.008,110.375,-4.2,5400,17.323,48.422,6
879.1,1355.25,91.885,1.037,24.8,83,89.028,110.375,-4.2,5400,17.323,48.422,6
879.2,1352.75,95.332,1.037,24.8,83,89.034,110.375,-4.2,5400,17.716,48.422,6
879.3,1361,96.317,1.037,24.8,83,89.012,110.375,-4.2,5400,18.11,48.422,6
879.4,1387.25,96.318,1.037,24.8,83,89.018,110.375,-4.05,5400,18.11,48.422,6
879.5,1390.25,96.81,1.037,24.8,83,89.017,110.375,-4.2,5400,18.504,48.422,6
879.6,1392.25,97.302,1.037,24.8,83,89.033,110.375,-4.05,5400,18.504,48.422,6
879.7,1392.75,98.78,1.29,24.8,83,89.001,110.5,-4.2,5400,18.898,48.422,6
879.8,1397,99.765,1.29,24.8,83,89.035,110.375,-4.35,5400,18.898,48.422,6
879.9,1398.75,101.735,1.29,24.8,83,89.003,110.375,-4.05,5400,19.291,48.422,6
880,1409,101.735,1.29,24.8,83,88.998,110.375,-4.2,5400,19.291,48.422,6
880.1,1412,101.735,1.29,24.8,83,89.001,110.375,-4.2,5400,19.291,48.422,6
880.2,1413.75,101.735,1.29,24.8,83,88.995,110.375,-3.9,5400,19.291,48.422,6
880.3,1417.5,95.332,1.29,24.8,83,89.003,110.375,-4.35,5400,18.504,48.422,6
880.4,1410.25,92.87,1.29,24.8,83,89.003,110.375,-4.35,5400,18.11,49.043,6
880.5,1390,91.885,1.29,24.8,84,88.998,110.375,-4.2,5400,18.11,49.043,6
880.6,1377,91.885,1.521,24.8,84,88.986,110.375,-4.2,5400,18.11,49.043,6
880.7,1381.75,91.885,1.521,24.8,84,88.995,110.375,-4.35,5400,18.11,49.043,6
880.8,1375.5,91.885,1.521,24.8,84,88.996,110.375,-4.05,5400,18.11,49.043,6
880.9,1377.5,91.885,1.521,24.8,84,89,110.375,-4.2,5400,18.11,49.043,6
881,1373,91.885,1.521,24.8,84,88.987,110.375,-4.2,5400,18.11,49.043,6
881.1,1373,91.885,1.521,24.8,84,88.996,110.375,-4.2,5400,18.11,49.043,6
881.2,1366,91.885,1.521,24.8,84,88.995,110.375,-4.35,5400,18.11,49.043,6
881.3,1365.25,91.885,1.521,24.8,84,88.967,110.375,-4.2,5400,18.11,49.043,6
881.4,1364,91.885,1.521,24.8,84,89.004,110.375,-4.35,5400,18.11,49.043,6
881.5,1373,91.885,1.521,24.8,84,88.986,110.375,-4.2,5400,18.11,49.043,6
881.6,1371.75,91.885,1.306,24.8,84,88.984,110.375,-4.2,5400,18.11,49.043,6
881.7,1366.5,91.885,1.306,24.8,84,88.966,110.375,-3.9,5400,18.11,49.043,6
881.8,1363,86.96,1.306,24.8,84,88.998,110.375,-4.35,5400,17.323,49.043,6
881.9,1358.5,77.602,1.306,24.8,84,88.989,110.375,-4.2,5400,16.142,49.043,6
882,1341.75,74.155,1.306,24.8,84,88.976,110.375,-4.05,5400,15.748,49.043,6
882.1,1301,69.722,1.306,24.8,84,88.973,110.375,-4.2,5400,15.354,49.043,6
882.2,1276.25,64.797,1.306,24.8,84,88.966,110.375,-4.2,5400,14.567,49.043,6
882.3,1258.25,64.797,1.306,24.8,84,88.966,110.375,-4.05,5400,14.173,49.043,6
882.4,1256.75,62.335,1.306,24.8,84,88.988,110.375,-4.05,5400,13.78,49.043,6
882.5,1256.5,60.365,1.306,24.8,84,88.983,110.375,-4.2,5400,13.78,49.043,6
882.6,1257.5,58.395,1.221,24.8,84,88.965,110.375,-4.2,5400,13.386,49.043,6
882.7,1260,57.902,1.221,24.8,84,88.967,110.375,-4.05,5400,13.386,49.043,6
882.8,1261.5,54.455,1.221,24.8,84,88.944,110.375,-4.05,5400,12.992,49.043,6
882.9,1263.5,49.037,1.221,24.8,84,88.967,110.375,-4.05,5400,12.598,49.043,6
883,1266.5,45.59,1.221,24.8,84,88.965,110.375,-4.35,5400,12.205,49.043,6
883.1,1264.5,44.605,1.221,24.8,84,88.965,110.375,-4.35,5400,11.811,49.043,6
883.2,1264.25,43.62,1.221,24.8,84,88.965,110.375,-4.05,5400,11.811,49.043,6
883.3,1270.75,43.62,1.221,24.8,84,88.958,110.375,-4.05,5400,11.811,49.043,6
883.4,1315,43.62,1.221,24.8,84,88.965,110.375,-4.05,5400,11.811,49.043,6
883.5,1367.5,43.62,1.221,24.8,84,88.943,110.375,-4.2,5400,11.811,49.043,6
883.6,1373,43.62,0.795,24.8,84,88.935,110.375,-3.9,5400,11.811,49.043,6
883.7,1362.75,43.127,0.795,24.8,84,88.958,110.375,-4.2,5400,11.811,49.043,6
883.8,1364,43.127,0.795,24.8,84,88.934,110.375,-3.9,5400,11.811,49.043,6
883.9,1367.25,43.127,0.795,24.8,84,88.961,110.375,-4.05,5400,11.811,49.043,6
884,1368.75,43.127,0.795,24.8,84,88.953,110.375,-4.05,5400,11.811,49.043,6
884.1,1368.75,43.127,0.795,24.8,84,88.942,110.375,-4.05,5400,11.811,49.043,6
884.2,1368,43.127,0.795,24.8,84,88.937,110.25,-4.35,5400,11.811,49.043,6
884.3,1362.5,43.127,0.795,24.8,84,88.95,110.25,-4.05,5400,11.811,49.043,6
884.4,1361.25,43.127,0.795,24.8,84,88.952,110.375,-4.35,5400,11.811,49.043,6
884.5,1357.25,43.127,0.687,24.8,84,88.931,110.375,-4.05,5400,11.811,49.043,6
884.6,1357.5,43.127,0.687,24.8,84,88.919,110.375,-4.2,5400,11.811,49.043,6
884.7,1362.25,43.127,0.687,24.8,84,88.928,110.375,-4.05,5400,11.811,49.043,6
884.8,1359.5,42.142,0.687,24.8,84,88.922,110.375,-4.05,5400,11.417,49.043,6
884.9,1356.5,41.65,0.687,24.8,84,88.928,110.375,-3.9,5400,11.417,49.043,6
885,1356.25,40.665,0.687,24.8,84,88.929,110.25,-4.05,5400,11.024,49.043,6
885.1,1351.75,37.217,0.687,24.8,84,88.936,110.25,-4.2,5400,10.236,49.043,6
885.2,1345,36.725,0.687,24.8,84,88.919,110.375,-4.05,5400,10.236,49.043,6
885.3,1343.5,36.725,0.687,24.8,84,88.905,110.25,-3.9,5400,10.236,49.043,6
885.4,1344.5,36.725,0.687,24.8,84,88.914,110.375,-4.05,5400,10.236,49.043,6
885.5,1343,37.217,0.687,24.8,84,88.899,110.375,-4.05,5400,10.236,49.043,6
885.6,1339.5,38.695,0.745,24.8,84,88.907,110.25,-4.2,5400,10.63,49.043,6
885.7,1333.75,38.695,0.745,24.8,84,88.892,110.375,-3.9,5400,10.63,49.043,6
885.8,1336.75,41.157,0.745,24.8,84,88.899,110.25,-4.2,5400,11.417,49.043,6
885.9,1334.25,41.158,0.745,24.8,84,88.919,110.375,-3.9,5400,11.417,49.043,6
886,1340.25,41.65,0.745,24.8,84,88.898,110.25,-4.2,5400,11.811,49.043,6
886.1,1343,41.65,0.745,24.8,84,88.913,110.375,-4.05,5400,11.811,49.043,6
886.2,1339,43.62,0.745,24.8,84,88.91,110.25,-4.05,5400,11.811,49.043,6
886.3,1339,43.62,0.745,24.8,84,88.897,110.25,-4.05,5400,11.811,49.043,6
886.4,1342.25,44.113,0.745,24.8,84,88.899,110.25,-4.05,5400,12.205,49.043,6
886.5,1342,46.082,0.746,24.8,84,88.889,110.25,-4.05,5400,12.598,49.043,6
886.6,1342.25,52.485,0.746,24.8,84,88.89,110.25,-4.2,5400,13.386,49.043,6
886.7,1346.75,53.962,0.746,24.8,84,88.89,110.25,-3.9,5400,13.386,49.043,6
886.8,1344.75,54.948,0.746,24.8,84,88.888,110.25,-3.9,5400,13.78,49.043,6
886.9,1317,57.903,0.746,24.8,84,88.89,110.25,-3.9,5400,13.78,49.043,6
887,1283.75,60.365,0.746,24.8,84,88.882,110.25,-4.05,5400,14.173,49.043,6
887.1,1271,62.335,0.746,24.8,84,88.889,110.25,-4.05,5400,14.173,49.043,6
887.2,1262.75,63.32,0.746,24.8,84,88.873,110.25,-4.05,5400,14.173,49.043,6
887.3,1254.5,63.813,0.746,24.8,84,88.888,110.25,-4.05,5400,14.173,49.043,6
887.4,1253.75,68.245,0.746,24.8,84,88.871,110.25,-3.9,5400,14.567,49.043,6
887.5,1254.75,69.23,1.013,24.8,84,88.866,110.375,-4.05,5400,14.567,49.043,6
887.6,1259.5,69.722,1.013,24.8,84,88.893,110.25,-4.05,5400,14.961,49.043,6
887.7,1259.25,70.215,1.013,24.8,84,88.852,110.25,-4.05,5400,14.961,49.043,6
887.8,1257.25,71.2,1.013,24.8,84,88.879,110.25,-3.9,5400,14.961,49.043,6
887.9,1255.25,72.185,1.013,24.8,84,88.866,110.25,-3.9,5400,14.961,49.043,6
888,1255.5,73.662,1.013,24.8,84,88.875,110.25,-4.2,5400,15.354,49.043,6
888.1,1260,74.647,1.013,24.8,84,88.883,110.25,-4.2,5400,15.354,49.043,6
888.2,1260.25,76.617,1.013,24.8,84,88.874,110.25,-4.2,5400,15.354,49.043,6
888.3,1262,78.588,1.013,24.8,84,88.882,110.25,-3.9,5400,15.748,49.043,6
888.4,1259.75,81.543,1.013,24.8,84,88.852,110.25,-3.9,5400,16.142,49.043,6
888.5,1264,87.452,1.121,24.8,84,88.867,110.25,-4.05,5400,16.929,49.043,6
888.6,1266,94.347,1.121,24.8,84,88.85,110.25,-4.05,5400,17.716,49.043,6
888.7,1266.25,96.81,1.121,24.8,84,88.849,110.25,-4.2,5400,17.716,49.043,6
888.8,1272.25,98.288,1.121,24.8,84,88.855,110.25,-3.9,5400,18.11,49.043,6
888.9,1277,98.78,1.121,24.8,84,88.852,110.75,2.55,5400,18.11,49.043,6
889,1307,98.78,1.121,24.8,84,88.822,110.625,1.5,5400,18.11,49.043,6
889.1,1353,98.78,1.121,24.8,84,88.837,110.5,-1.35,5400,18.11,49.043,6
889.2,1373.5,99.272,1.121,24.8,84,88.858,110.375,-2.55,5400,18.11,49.043,6
889.3,1360.5,99.272,1.121,24.8,84,88.849,110.25,-3.9,5400,18.11,49.664,6
889.4,1357,99.272,1.121,24.8,84,88.852,110.25,-3.9,5400,18.11,49.664,6
889.5,1367.25,99.272,1.332,24.8,84,88.82,110.25,-3.9,5400,18.11,49.664,6
889.6,1381,99.272,1.332,24.8,84,88.854,110.25,-4.05,5400,18.11,49.664,6
889.7,1383.5,93.855,1.332,24.8,84,88.846,110.25,-3.6,5400,17.323,49.664,6
889.8,1387.25,89.422,1.332,24.8,84,88.824,110.25,-3.9,5400,16.929,49.664,6
889.9,1369.25,88.93,1.332,24.8,84,88.85,110.25,-3.75,5400,16.929,49.664,6
890,1347,82.527,1.332,24.8,84,88.836,110.25,-3.75,5400,16.142,49.664,6
890.1,1334.75,66.275,1.332,24.8,84,88.843,110.25,-3.75,5400,14.567,49.664,6
890.2,1306.5,61.35,1.332,24.8,84,88.852,110.25,-3.9,5400,14.173,49.664,6
890.3,1265.5,56.425,1.332,24.8,84,88.824,110.25,-3.75,5400,13.386,49.664,6
890.4,1267.5,50.022,1.332,24.8,84,88.824,110.25,-3.9,5400,12.205,49.664,6
890.5,1269.75,44.112,1.333,24.8,84,88.831,110.25,-3.9,5400,11.811,49.664,6
890.6,1268.25,43.127,1.333,24.8,84,88.843,110.25,-3.75,5400,11.811,49.664,6
890.7,1266.75,43.127,1.333,24.8,84,88.823,110.25,-3.45,5400,11.417,49.664,6
890.8,1271.75,43.127,1.333,24.8,84,88.841,110.25,-3.9,5400,11.417,49.664,6
